"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fabp55",6.54467159571496e-10,1.44514240941856,0.272,0.135,1.59572182846722e-05,"Iris","Fabp5"
"Ctsa6",6.95086824056205e-10,1.73542474055598,0.181,0.063,1.69476069441384e-05,"Iris","Ctsa"
"Sirpa4",7.46429977043028e-10,1.62248840513643,0.128,0.027,1.81994557002631e-05,"Iris","Sirpa"
"Cfp4",8.31361983697384e-10,9.36342254392638,0.079,0,2.02702678865096e-05,"Iris","Cfp"
"Aif15",9.88346783066989e-10,4.82097174493095,0.087,0.004,2.40978712647393e-05,"Iris","Aif1"
"Lgals35",1.09588649971428e-09,2.51854386736838,0.177,0.065,2.67199046360335e-05,"Iris","Lgals3"
"Pabpc15",1.1793473288956e-09,1.4121256360681,0.173,0.058,2.87548465731325e-05,"Iris","Pabpc1"
"Coro1a4",1.46137387303898e-09,4.86661227930354,0.086,0.004,3.56312177724364e-05,"Iris","Coro1a"
"Mmp146",2.00557203647607e-09,1.30142951833537,0.21,0.087,4.88998573933596e-05,"Iris","Mmp14"
"Il1rn3",2.55808705291650e-09,9.29092232695632,0.075,0,6.237127852421e-05,"Iris","Il1rn"
"Arpc25",2.78057496311186e-09,1.22530350598581,0.198,0.078,6.77959787505934e-05,"Iris","Arpc2"
"Ccl94",4.0029618354281e-09,9.60212424893808,0.073,0,9.76002154714078e-05,"Iris","Ccl9"
"Actr26",4.08201509696874e-09,1.17945771862499,0.143,0.04,9.95276920942919e-05,"Iris","Actr2"
"Abca16",4.35091919293365e-09,6.74707761705664,0.077,0.002,0.000106084111762108,"Iris","Abca1"
"Ms4a6d3",4.4436516281408e-09,4.69723000068768,0.077,0.002,0.000108345113997329,"Iris","Ms4a6d"
"Pla2g75",5.44917999727108e-09,2.45960351921507,0.135,0.038,0.000132861906693464,"Iris","Pla2g7"
"Tyr4",1.07706387582656e-08,-1.58635594372758,0.081,0.164,0.000262609714204033,"Iris","Tyr"
"Actr34",1.3321753532211e-08,1.81337448251879,0.115,0.027,0.00032481099462237,"Iris","Actr3"
"Pirb3",1.4335333047738e-08,3.87915715535984,0.081,0.007,0.000349524090369947,"Iris","Pirb"
"C1qb5",1.80630741499885e-08,1.36030243326707,0.111,0.025,0.00044041387392502,"Iris","C1qb"
"Cd684",1.99337368872484e-08,4.0730386488243,0.08,0.007,0.000486024372784891,"Iris","Cd68"
"Adgre13",2.03298452127318e-08,4.57431451503317,0.079,0.007,0.000495682285976828,"Iris","Adgre1"
"Sod24",2.06049600802826e-08,1.7940428831953,0.133,0.04,0.000502390136677451,"Iris","Sod2"
"Islr21",2.33308753463893e-08,-9.31610219893969,0,0.013,0.000568853402695665,"Iris","Islr2"
"Cebpb5",2.34783428525561e-08,2.2602218132762,0.095,0.016,0.000572448955431023,"Iris","Cebpb"
"C3ar13",2.60056646575502e-08,5.3200176593145,0.074,0.004,0.000634070115680389,"Iris","C3ar1"
"Msr13",2.89255988881957e-08,3.91641813833622,0.079,0.007,0.000705263952091988,"Iris","Msr1"
"Ccr52",3.31302166932677e-08,8.91772529628717,0.065,0,0.000807780943415253,"Iris","Ccr5"
"Gstp14",3.42691437965641e-08,-1.84738716472775,0.037,0.096,0.000835550264047826,"Iris","Gstp1"
"Igf12",3.52602718407962e-08,-1.82524237286586,0.133,0.222,0.000859715948022292,"Iris","Igf1"
"Col3a16",3.72095940937115e-08,1.15705225454492,0.206,0.094,0.000907244323192873,"Iris","Col3a1"
"Tyrobp5",4.07098821951823e-08,1.97211523229778,0.111,0.027,0.000992588347682936,"Iris","Tyrobp"
"Marcksl15",4.59221641364792e-08,4.83183978513993,0.072,0.004,0.00111967420597564,"Iris","Marcksl1"
"Chchd106",4.66283795725953e-08,-1.52111420868274,0.092,0.173,0.00113689315073902,"Iris","Chchd10"
"Vasp5",4.7729718140425e-08,1.67130348987471,0.15,0.054,0.00116374598769984,"Iris","Vasp"
"Ly6c21",5.15544678422845e-08,8.97631905485766,0.063,0,0.00125700103493058,"Iris","Ly6c2"
"Grem12",5.45527883346332e-08,3.06235687633696,0.119,0.034,0.00133010608517503,"Iris","Grem1"
"Ccr23",6.42893302982302e-08,8.96231456037845,0.062,0,0.00156750245133145,"Iris","Ccr2"
"Slfn23",6.7327343576005e-08,5.36897367166289,0.067,0.002,0.00164157529107015,"Iris","Slfn2"
"Fyb3",8.37168538926311e-08,2.43150469418308,0.07,0.004,0.00204118433161013,"Iris","Fyb"
"C1qc5",9.82927020140522e-08,1.74684093351037,0.111,0.029,0.00239657266050662,"Iris","C1qc"
"Mcl16",1.09010063455665e-07,1.34696467658911,0.124,0.038,0.00265788336717602,"Iris","Mcl1"
"Csf2rb3",1.11531198087232e-07,9.23401330596647,0.06,0,0.0027193536717629,"Iris","Csf2rb"
"Fcgr13",1.11876918478774e-07,3.85784300225485,0.065,0.002,0.00272778302634948,"Iris","Fcgr1"
"Bst26",1.46019435308302e-07,1.58501984113091,0.133,0.045,0.00356024587168701,"Iris","Bst2"
"Cd534",1.55119440381839e-07,9.06827067519574,0.059,0,0.00378212219539001,"Iris","Cd53"
"Clec4d3",1.55119458283483e-07,8.7032930732705,0.059,0,0.00378212263186788,"Iris","Clec4d"
"Fcgr35",1.62728207752128e-07,2.48843418668724,0.108,0.029,0.00396763916141238,"Iris","Fcgr3"
"Unc93b14",1.63847196561837e-07,3.25984261226056,0.079,0.011,0.00399492234657071,"Iris","Unc93b1"
"Acod11",1.93225144324308e-07,8.8642074801919,0.058,0,0.00471121546891527,"Iris","Acod1"
"Nfkbia6",2.30734347770379e-07,1.60598587499101,0.118,0.036,0.00562576486733737,"Iris","Nfkbia"
"Cyba4",2.31107872562871e-07,1.32433062738731,0.139,0.049,0.00563487214882793,"Iris","Cyba"
"Ptprc3",2.43072805135132e-07,2.63251394185839,0.074,0.009,0.0059266011348048,"Iris","Ptprc"
"Fxyd54",2.73463237196005e-07,2.53435847338591,0.082,0.013,0.00666758064931299,"Iris","Fxyd5"
"Wfdc172",2.82338844708768e-07,4.26192778388328,0.081,0.013,0.00688398571168917,"Iris","Wfdc17"
"Crygc5",3.65319467151407e-07,-1.26119108771681,0.356,0.433,0.0089072192480856,"Iris","Crygc"
"Shisa55",3.73868742887391e-07,2.93931813516614,0.088,0.018,0.00911566768908037,"Iris","Shisa5"
"C35",4.26956139606868e-07,4.06461156844439,0.068,0.007,0.0104100445958946,"Iris","C3"
"Trpm15",4.61949640963916e-07,-1.047976775799,0.194,0.285,0.0112632561459822,"Iris","Trpm1"
"Slfn53",5.2647858538368e-07,1.27384275575304,0.076,0.011,0.0128366008688249,"Iris","Slfn5"
"Clic16",6.45532480137032e-07,1.28074260898555,0.161,0.07,0.0157393729307011,"Iris","Clic1"
"Csf1r5",6.81900516162716e-07,1.56809929187415,0.101,0.027,0.0166260983850793,"Iris","Csf1r"
"Mafb5",7.22205212487129e-07,3.58454025447904,0.062,0.004,0.0176088074908612,"Iris","Mafb"
"Clec4a13",8.94082608170966e-07,8.64827341765834,0.052,0,0.0217995221524245,"Iris","Clec4a1"
"Kcnq33",9.76239862205014e-07,-2.99307018269035,0.032,0.081,0.0238026803202827,"Iris","Kcnq3"
"9330185C12Rik6",1.03448369043427e-06,1.17931431785899,0.178,0.083,0.0252227813401685,"Iris","9330185C12Rik"
"H2-Ab14",1.09172370728427e-06,3.57242316210342,0.068,0.009,0.026618407431005,"Iris","H2-Ab1"
"Cd384",1.10712666912508e-06,2.59309547916371,0.06,0.004,0.0269939624466077,"Iris","Cd38"
"Isg156",1.12889368821163e-06,2.03293695505071,0.117,0.04,0.027524685905976,"Iris","Isg15"
"Thbs14",1.26534440122828e-06,1.44478125349241,0.108,0.034,0.0308516271907479,"Iris","Thbs1"
"Samhd15",1.36944412327823e-06,1.87649703955306,0.083,0.018,0.0333897866137698,"Iris","Samhd1"
"Vcan4",1.41021809221855e-06,1.32674903671031,0.095,0.025,0.0343839375244726,"Iris","Vcan"
"Ccl23",1.41472801868994e-06,5.89035887495373,0.054,0.002,0.0344938985516981,"Iris","Ccl2"
"Gm48762",1.4800015354342e-06,-2.53531266101434,0.011,0.043,0.0360853974369567,"Iris","Gm4876"
"Arhgap303",1.54173720792776e-06,8.74091460983211,0.05,0,0.0375906366036946,"Iris","Arhgap30"
"Mt16",1.82532550711172e-06,-1.11000309923223,0.147,0.229,0.0445050865143981,"Iris","Mt1"
"S100a93",1.97181161978884e-06,5.84303657455778,0.053,0.002,0.0480767109136914,"Iris","S100a9"
"Serpina3n7",4.08073666644212e-86,1.97617862892913,0.524,0.199,9.94965214011917e-82,"CB","Serpina3n"
"C36",5.9809448665077e-62,5.80063429243377,0.22,0.015,1.45827397735191e-57,"CB","C3"
"Lyz27",2.78532040947391e-60,3.19152939153819,0.298,0.065,6.79116822237929e-56,"CB","Lyz2"
"Chil15",8.13948359048501e-56,2.59265577194347,0.243,0.035,1.98456888903206e-51,"CB","Chil1"
"Penk4",1.71408475780231e-52,-2.0873428614465,0.171,0.374,4.1792814564736e-48,"CB","Penk"
"Lcn23",2.83463133930828e-45,5.47996695927298,0.151,0.003,6.91139813150145e-41,"CB","Lcn2"
"S100a66",4.95430017477317e-43,1.16345751676906,0.508,0.279,1.2079574686132e-38,"CB","S100a6"
"C4b7",4.60021094840084e-40,1.3852402876065,0.261,0.075,1.12162343343909e-35,"CB","C4b"
"Spp17",6.83676468864019e-36,3.80955899807612,0.19,0.041,1.66693996638425e-31,"CB","Spp1"
"Ctsd7",1.86174267040411e-35,1.06490366160151,0.628,0.429,4.53930097897931e-31,"CB","Ctsd"
"Ifitm17",7.71397423591684e-33,1.29443952802026,0.201,0.051,1.88082119820124e-28,"CB","Ifitm1"
"Cfb4",3.05122160663552e-32,3.54033087426486,0.121,0.008,7.43948852129873e-28,"CB","Cfb"
"Arpc1b7",2.08598252039986e-30,1.18501119756974,0.28,0.117,5.08604258123895e-26,"CB","Arpc1b"
"Cebpd7",2.20611320199271e-29,2.72795752856846,0.124,0.014,5.37894520909863e-25,"CB","Cebpd"
"Serpine11",7.14019059461247e-29,2.92006902653856,0.144,0.026,1.74092127077841e-24,"CB","Serpine1"
"Gm480997",1.73452233944302e-27,1.18058244508707,0.332,0.166,4.22911236802997e-23,"CB","Gm48099"
"Ctss7",2.51219858958168e-27,2.13980373596055,0.173,0.048,6.12524260111804e-23,"CB","Ctss"
"Steap44",1.15521134609163e-26,3.35898353468292,0.109,0.011,2.8166363040406e-22,"CB","Steap4"
"H2-K17",1.6097220741171e-26,1.65268897953003,0.204,0.07,3.92482436111232e-22,"CB","H2-K1"
"Mgll6",1.89768452458283e-26,-1.27677429285272,0.272,0.41,4.62693440783785e-22,"CB","Mgll"
"Fn17",2.99529045627201e-25,4.33443365335756,0.106,0.012,7.30311719048242e-21,"CB","Fn1"
"Col1a17",2.69420433741224e-24,1.48073845317225,0.285,0.141,6.56900901547851e-20,"CB","Col1a1"
"Cp7",9.26904405334845e-24,1.23260269012155,0.302,0.158,2.25997832108742e-19,"CB","Cp"
"Fbln23",2.6753217970349e-23,2.79942034268906,0.124,0.025,6.52296960553049e-19,"CB","Fbln2"
"C1ra5",8.69693185898055e-22,2.64765888848551,0.094,0.011,2.12048592585664e-17,"CB","C1ra"
"Tgfbi6",8.15230642880548e-21,2.70286632908836,0.124,0.031,1.98769535347135e-16,"CB","Tgfbi"
"Hbb-bs6",1.01374617461942e-20,-3.83016086360493,0.057,0.146,2.47171592295708e-16,"CB","Hbb-bs"
"Saa37",1.26815571153305e-20,3.13192041132354,0.11,0.023,3.09201725585989e-16,"CB","Saa3"
"Pabpc16",1.0346304618463e-19,1.27362290387425,0.205,0.087,2.52263599207364e-15,"CB","Pabpc1"
"Cox8b5",1.18224308052424e-19,-1.73962814025377,0.117,0.224,2.8825450789342e-15,"CB","Cox8b"
"Cotl16",3.46828415933884e-19,1.3217624567247,0.17,0.066,8.45637043729996e-15,"CB","Cotl1"
"Vcam16",8.81995665198502e-19,1.74436277753198,0.11,0.025,2.15048183088699e-14,"CB","Vcam1"
"C1qa7",1.19930327927086e-18,2.03979728314269,0.126,0.037,2.92414125551821e-14,"CB","C1qa"
"Id37",1.83248450129663e-18,-1.36454345361324,0.199,0.311,4.46796371106145e-14,"CB","Id3"
"Col12a16",4.59587492127293e-18,2.09417351259919,0.114,0.03,1.12056622330477e-13,"CB","Col12a1"
"Grem13",4.7528656782775e-18,4.28877781051691,0.079,0.01,1.15884370967762e-13,"CB","Grem1"
"C1qc6",4.82202141617532e-18,2.36044928113316,0.094,0.018,1.17570526169187e-13,"CB","C1qc"
"Slc7a115",7.36572635833397e-18,1.78324278113502,0.135,0.043,1.79591140068899e-13,"CB","Slc7a11"
"Hba-a12",1.7773726645542e-16,-4.00049231059703,0.011,0.056,4.33359003071605e-12,"CB","Hba-a1"
"Mpeg16",1.77971128687735e-16,3.8479333101611,0.071,0.009,4.33929205966436e-12,"CB","Mpeg1"
"Lgmn6",4.97767447005431e-16,1.18190700740158,0.127,0.043,1.21365658928864e-11,"CB","Lgmn"
"Myh97",6.40788738002198e-16,1.71426730755719,0.131,0.046,1.56237110099696e-11,"CB","Myh9"
"Grn7",7.66319959856915e-16,1.27045549742846,0.185,0.085,1.86844132612313e-11,"CB","Grn"
"Pmel5",8.54711429437767e-16,-2.05631671001038,0.127,0.221,2.08395740725516e-11,"CB","Pmel"
"1600010M07Rik6",1.35817519198655e-15,1.16345782725758,0.204,0.102,3.31150275310162e-11,"CB","1600010M07Rik"
"Ppp1r1a3",1.72165581933853e-15,-1.11709661762618,0.102,0.191,4.1977412187112e-11,"CB","Ppp1r1a"
"Mmp35",8.74598970370211e-15,2.51573326569483,0.074,0.014,2.13244720955665e-10,"CB","Mmp3"
"Ctsz6",9.16916142069354e-15,1.01585500229856,0.148,0.062,2.2356249375935e-10,"CB","Ctsz"
"Cd526",1.05194224449731e-14,2.94218594084975,0.072,0.013,2.56484558053334e-10,"CB","Cd52"
"Pmepa16",1.09411843301691e-14,1.46801103696539,0.105,0.032,2.66767956338184e-10,"CB","Pmepa1"
"Mgp7",1.36784452144643e-14,1.13973089572823,0.223,0.122,3.33507851219068e-10,"CB","Mgp"
"Tyrobp6",2.44764985443162e-14,2.51410738646539,0.062,0.008,5.96785987507517e-10,"CB","Tyrobp"
"Apod7",3.61393273447407e-14,1.38473542210849,0.151,0.067,8.81149079319469e-10,"CB","Apod"
"Tagln7",5.85952103280774e-14,2.71275679929169,0.071,0.014,1.42866841821918e-09,"CB","Tagln"
"Laptm56",7.83404653572895e-14,1.98169483686572,0.092,0.026,1.91009722634143e-09,"CB","Laptm5"
"Timp16",6.36976224377705e-13,2.68375997515525,0.049,0.004,1.55307543027772e-08,"CB","Timp1"
"Itgam6",1.09689305990399e-12,3.775858288299,0.045,0.002,2.67444465865791e-08,"CB","Itgam"
"Dbp7",1.11361093329115e-12,-1.21749686692253,0.064,0.133,2.71520617755047e-08,"CB","Dbp"
"Lgals17",1.75209912964616e-12,1.32612182486062,0.179,0.092,4.27196809790327e-08,"CB","Lgals1"
"C1s14",3.88145710989579e-12,1.00744843743059,0.073,0.018,9.46376872534792e-08,"CB","C1s1"
"Lcp16",1.39169294634892e-11,2.71216478907568,0.06,0.012,3.39322574178795e-07,"CB","Lcp1"
"Unc93b15",2.11058760256894e-11,4.20463105872293,0.047,0.006,5.14603469258359e-07,"CB","Unc93b1"
"Sgk16",2.31361617122061e-11,-1.39784263008521,0.108,0.183,5.6410589486701e-07,"CB","Sgk1"
"Kcnip47",2.65060612643305e-11,-1.10438758062019,0.143,0.225,6.46270785746906e-07,"CB","Kcnip4"
"Cebpb6",3.36453789766072e-11,2.1618881259054,0.061,0.014,8.20341630207637e-07,"CB","Cebpb"
"Btg16",3.78132441118608e-11,1.47849616053918,0.09,0.032,9.2196251793539e-07,"CB","Btg1"
"Sat17",5.42530949398755e-11,1.00996444172695,0.093,0.033,1.32279896082404e-06,"CB","Sat1"
"Wdr895",8.05226905209867e-11,1.02857261283321,0.14,0.067,1.9633042402827e-06,"CB","Wdr89"
"Fcgr36",9.25912423405646e-11,1.69561986827342,0.055,0.011,2.25755967074765e-06,"CB","Fcgr3"
"Coro1a5",9.55216437760214e-11,3.32642080746746,0.048,0.007,2.32900871854695e-06,"CB","Coro1a"
"Thbs15",1.5819070969499e-10,1.15012260999938,0.083,0.029,3.85700588378325e-06,"CB","Thbs1"
"Ier36",1.69436394254162e-10,1.10609478475637,0.085,0.029,4.13119816470497e-06,"CB","Ier3"
"Ms4a6c4",1.78419702043888e-10,3.07417446662087,0.047,0.007,4.35022917523407e-06,"CB","Ms4a6c"
"Ccl65",2.19919469021752e-10,5.01589080522572,0.039,0.003,5.36207649368836e-06,"CB","Ccl6"
"Fcer1g6",2.57013791425527e-10,1.75380247199842,0.061,0.015,6.26651026253721e-06,"CB","Fcer1g"
"Ccl24",2.60023354899384e-10,5.52627722927812,0.033,0.001,6.33988943915677e-06,"CB","Ccl2"
"Phlda16",2.7998286592236e-10,1.70338944629607,0.058,0.014,6.82654223691897e-06,"CB","Phlda1"
"Slc38a8",3.47647834066948e-10,-1.06674782616373,0.028,0.072,8.47634949022033e-06,"CB","Slc38a8"
"Hbb-bt3",3.73866467410297e-10,-4.41371426492948,0.011,0.044,9.11561220839786e-06,"CB","Hbb-bt"
"Fndc13",5.75245050292933e-10,2.0923795933169,0.054,0.012,1.40256248162423e-05,"CB","Fndc1"
"Odc17",7.40345638857555e-10,1.33299410978815,0.108,0.048,1.80511073666249e-05,"CB","Odc1"
"Sbno25",1.12773634024911e-09,2.88277756591735,0.041,0.006,2.74964674479538e-05,"CB","Sbno2"
"Stab15",1.46523005386646e-09,2.05395470851775,0.077,0.027,3.5725239173372e-05,"CB","Stab1"
"Gpha21",1.99207150532958e-09,5.20971007579345,0.032,0.002,4.85706874429458e-05,"CB","Gpha2"
"Ptprc4",2.23695542825101e-09,2.38789120177762,0.043,0.007,5.4541447251616e-05,"CB","Ptprc"
"Cx3cr15",2.34581468416103e-09,2.24040422650653,0.053,0.013,5.71956536292143e-05,"CB","Cx3cr1"
"C3ar14",2.80274524621868e-09,4.08308715580477,0.035,0.003,6.83365345933039e-05,"CB","C3ar1"
"Aif16",3.01616747272275e-09,1.1155067294759,0.051,0.012,7.3540195319926e-05,"CB","Aif1"
"C1qb6",3.30806770289729e-09,1.08515175743541,0.068,0.022,8.06573067320418e-05,"CB","C1qb"
"Fxyd55",3.82482674037573e-09,3.1314634682794,0.047,0.01,9.3256925583841e-05,"CB","Fxyd5"
"Col6a66",4.31767496958417e-09,1.42404549685056,0.088,0.036,0.000105273551108401,"CB","Col6a6"
"Tpm46",4.59963825249567e-09,1.98890273461264,0.087,0.035,0.00011214837987235,"CB","Tpm4"
"Bmp16",4.82275949765642e-09,2.33249850842386,0.06,0.017,0.000117588522071859,"CB","Bmp1"
"Ecm16",5.76006205029111e-09,1.88982583045349,0.053,0.014,0.000140441832910198,"CB","Ecm1"
"S100a94",6.43821909620535e-09,4.78958021955648,0.03,0.002,0.000156976658003679,"CB","S100a9"
"Arhgap304",6.73582010613295e-09,9.05944174494618,0.026,0,0.000164232765827734,"CB","Arhgap30"
"Acta24",6.93753643489648e-09,1.48460569596945,0.071,0.025,0.000169151013355646,"CB","Acta2"
"Sdcbp7",6.95265374810483e-09,1.08430024097396,0.162,0.091,0.000169519603686292,"CB","Sdcbp"
"Sdc36",7.52901497843609e-09,1.21192759285826,0.063,0.02,0.000183572443204229,"CB","Sdc3"
"Pld52",1.33352613774916e-08,-1.05884235604677,0.087,0.145,0.000325140342906,"CB","Pld5"
"Csf1r6",1.47622334140956e-08,1.76399347569905,0.057,0.017,0.000359932775102479,"CB","Csf1r"
"Arrb25",1.55570403037512e-08,2.44523520495919,0.046,0.01,0.000379311756686062,"CB","Arrb2"
"S100a47",1.60041557436676e-08,1.45555001098255,0.054,0.015,0.000390213325342102,"CB","S100a4"
"Socs36",1.60434484784923e-08,3.05708757987162,0.032,0.003,0.000391171360802599,"CB","Socs3"
"Htra34",1.70512370252419e-08,1.4161147265584,0.03,0.002,0.000415743261149448,"CB","Htra3"
"Postn4",1.9269940986709e-08,1.6763111354904,0.062,0.021,0.000469839701137939,"CB","Postn"
"Pid16",1.96399316522022e-08,1.77637615954544,0.056,0.017,0.000478860813543994,"CB","Pid1"
"Adgre14",2.8489821843685e-08,2.76271395933017,0.038,0.006,0.000694638836192728,"CB","Adgre1"
"Htra17",3.74040924308364e-08,1.04033766075616,0.132,0.072,0.000911986581648654,"CB","Htra1"
"Ywhah7",4.49423150652469e-08,1.30449202086165,0.086,0.038,0.00109578352592085,"CB","Ywhah"
"Bcl2a1b3",4.51227906771355e-08,5.05560465722398,0.027,0.002,0.00110018388228992,"CB","Bcl2a1b"
"Fcgr2b5",4.84221179646865e-08,2.0092709364014,0.034,0.005,0.00118062808021499,"CB","Fcgr2b"
"S100a84",4.89731865631125e-08,9.11778974015988,0.023,0,0.00119406423478181,"CB","S100a8"
"Cybb5",6.37379085096771e-08,1.45658626098475,0.039,0.008,0.00155405768528295,"CB","Cybb"
"Samhd16",6.37641991028139e-08,2.245478869057,0.045,0.011,0.00155469870252481,"CB","Samhd1"
"Fyb4",8.97979091592675e-08,2.7636222885909,0.043,0.01,0.00218945262112126,"CB","Fyb"
"Ass16",9.61418310560103e-08,2.05679109963976,0.033,0.005,0.00234413012480764,"CB","Ass1"
"Cxcl51",1.02539199676034e-07,3.72658477913748,0.024,0.001,0.00250011076650105,"CB","Cxcl5"
"Plbd14",1.14586000491966e-07,8.72468011186023,0.022,0,0.00279383586399511,"CB","Plbd1"
"Cyba5",1.19155167660976e-07,1.23689799412332,0.087,0.039,0.00290524129790991,"CB","Cyba"
"Bpifb1",1.52123573579344e-07,8.69947061154098,0.022,0,0.00370907697101157,"CB","Bpifb1"
"Ssc5d4",1.56016972095861e-07,2.60572118382655,0.036,0.007,0.00380400581364129,"CB","Ssc5d"
"Ms4a6d4",1.73452100576833e-07,6.2423818633312,0.023,0.001,0.00422910911626435,"CB","Ms4a6d"
"Spock16",1.7506492472629e-07,-1.00564470599155,0.058,0.106,0.0042684329946764,"CB","Spock1"
"Zeb27",2.0020326086838e-07,1.24592047515076,0.11,0.058,0.00488135590649283,"CB","Zeb2"
"Il1b4",2.54528092699679e-07,3.17610392971393,0.033,0.006,0.00620590395620356,"CB","Il1b"
"Spata56",2.90838496960128e-07,1.12822663435965,0.08,0.036,0.00709122423288183,"CB","Spata5"
"Inpp5d5",3.11159379628002e-07,3.96721995718457,0.029,0.004,0.00758668799408993,"CB","Inpp5d"
"Prex16",3.13298924054806e-07,1.99685838989367,0.046,0.014,0.00763885436630428,"CB","Prex1"
"Srgap25",3.3110876314989e-07,1.87978257339739,0.062,0.024,0.00807309386312061,"CB","Srgap2"
"Psmb87",4.09778803346623e-07,1.51519127623097,0.074,0.033,0.00999122678319736,"CB","Psmb8"
"Skap26",4.30651134089369e-07,2.82976701774053,0.041,0.011,0.010500135951367,"CB","Skap2"
"Kctd126",4.87372786357841e-07,1.60403579620402,0.04,0.01,0.0118831232769769,"CB","Kctd12"
"Orm2",5.40496999392969e-07,5.76800116773138,0.022,0.001,0.0131783978391994,"CB","Orm2"
"Sfrp24",6.30636528475698e-07,1.84318953111506,0.033,0.006,0.0153761798372945,"CB","Sfrp2"
"Lpl6",6.53007757630917e-07,-1.1745205903103,0.033,0.069,0.015921635146557,"CB","Lpl"
"Osmr6",6.791768426179e-07,1.73563839849671,0.036,0.008,0.0165596897767096,"CB","Osmr"
"Runx15",7.13054724414695e-07,2.68021443038293,0.038,0.01,0.0173857002906791,"CB","Runx1"
"Ptpn65",7.68561446093556e-07,2.39445880886258,0.034,0.007,0.0187390651786531,"CB","Ptpn6"
"Csf2rb4",7.74326113839051e-07,3.24092062944138,0.026,0.003,0.0188796193076237,"CB","Csf2rb"
"Ptpn184",7.76386092163386e-07,4.55247262541666,0.023,0.002,0.0189298456991277,"CB","Ptpn18"
"Crispld26",7.78600762766845e-07,1.45461686000464,0.055,0.02,0.0189838437977812,"CB","Crispld2"
"Wfdc14",8.04907827932425e-07,-1.55890292686891,0.049,0.09,0.0196252626606484,"CB","Wfdc1"
"Cxcl165",1.0202649988425e-06,2.48521872147339,0.026,0.003,0.0248761012017779,"CB","Cxcl16"
"Mafb6",1.03829630495386e-06,2.10513204844198,0.041,0.012,0.0253157405073851,"CB","Mafb"
"Arg15",1.11610249392285e-06,3.2866780182621,0.04,0.011,0.027212811006827,"CB","Arg1"
"Msr14",1.70022341686791e-06,4.34614601442039,0.025,0.003,0.0414548473500735,"CB","Msr1"
"Tbx25",1.72002638110073e-06,-1.03916324963531,0.029,0.062,0.041937683223998,"CB","Tbx2"
"Ifi27l2a6",1.72663172284161e-06,2.6396517053691,0.03,0.006,0.0420987346663242,"CB","Ifi27l2a"
"Pld44",1.80820754402342e-06,3.66453089423548,0.025,0.003,0.0440877163383791,"CB","Pld4"
"Cd722",1.96997465244038e-06,1.90722613900764,0.028,0.005,0.0480319219758013,"CB","Cd72"
"Plxnd16",1.97579886869287e-06,2.65206719581316,0.031,0.006,0.0481739280164695,"CB","Plxnd1"
"Ms4a73",1.99397198344927e-06,2.11818192192597,0.047,0.016,0.0486170249004602,"CB","Ms4a7"
"Myh25",5.31721682257775e-35,1.72371055871731,0.41,0.204,1.29644380568091e-30,"Muscle","Myh2"
"Myh7",1.40798006121701e-30,3.40173896250905,0.135,0.018,3.43293698525932e-26,"Muscle","Myh7"
"Fhl18",2.65884494374694e-28,1.40720979097435,0.293,0.12,6.48279574184378e-24,"Muscle","Fhl1"
"Aldh1l16",1.28192855153217e-13,4.17350089568897,0.049,0.004,3.12559819434573e-09,"Muscle","Aldh1l1"
"Hspb7",1.35297933863603e-13,1.47563604624706,0.142,0.056,3.29883422346237e-09,"Muscle","Hspb7"
